STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00013960,"DALLAS FAA AIRPORT, TX US",6/11/2021,11.41,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",92,",,W",78,",,W",180,",,W",170,",,W",18.1,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/12/2021,6.71,",,W",0,"T,,W,2400",0,",,W",0,",,W",83,"H,,S",92,",,W",72,",,W",360,",,W",360,",,W",29.1,",,W",40,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/13/2021,2.91,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",99,",,W",77,",,W",130,",,W",80,",,W",12.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/14/2021,4.92,",,W",0,",,W,2400",0,",,W",0,",,W",90,"H,,S",98,",,W",82,",,W",70,",,W",230,",,W",14.1,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/15/2021,3.8,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",96,",,W",75,",,W",120,",,W",120,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/16/2021,4.7,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",98,",,W",74,",,W",130,",,W",150,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/17/2021,4.47,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",98,",,W",76,",,W",170,",,W",120,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/18/2021,7.38,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",94,",,W",79,",,W",120,",,W",130,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/19/2021,6.04,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",95,",,W",72,",,W",160,",,W",170,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/20/2021,10.96,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",96,",,W",78,",,W",170,",,W",170,",,W",19.9,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/21/2021,8.72,",,W",0.04,",,W,2400",0,",,W",0,",,W",85,"H,,S",93,",,W",70,",,W",180,",,W",160,",,W",21.9,",,W",30,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/22/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",76,"H,,S",87,",,W",69,",,W",120,",,W",180,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/23/2021,10.51,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",96,",,W",77,",,W",160,",,W",170,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/24/2021,12.08,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",96,",,W",80,",,W",150,",,W",170,",,W",21,",,W",30,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",6/25/2021,13.42,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",96,",,W",80,",,W",170,",,W",150,",,W",21.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/26/2021,12.75,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",95,",,W",80,",,W",170,",,W",170,",,W",21,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/27/2021,7.83,",,W",0.08,",,W,2400",0,",,W",0,",,W",85,"H,,S",92,",,W",79,",,W",110,",,W",170,",,W",21,",,W",29.1,",,W",,,,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",6/28/2021,6.04,",,W",0.05,",,W,2400",0,",,W",0,",,W",80,"H,,S",89,",,W",76,",,W",150,",,W",150,",,W",17,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/29/2021,7.83,",,W",0.14,",,W,2400",0,",,W",0,",,W",80,"H,,S",91,",,W",75,",,W",180,",,W",190,",,W",16.1,",,W",23,",,W",1,",,W",,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",6/30/2021,4.7,",,W",0,"T,,W,2400",0,",,W",0,",,W",82,"H,,S",93,",,W",75,",,W",170,",,W",150,",,W",10.1,",,W",15,",,W",1,",,W",,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/1/2021,5.37,",,W",0.25,",,W,2400",0,",,W",0,",,W",88,"H,,S",98,",,W",76,",,W",330,",,W",60,",,W",16.1,",,W",25.1,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/2/2021,4.03,",,W",0.69,",,W,2400",0,",,W",0,",,W",81,"H,,S",88,",,W",77,",,W",120,",,W",220,",,W",12.1,",,W",23.9,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/3/2021,8.28,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",86,",,W",78,",,W",110,",,W",110,",,W",17,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/4/2021,6.93,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",89,",,W",78,",,W",120,",,W",140,",,W",15,",,W",19,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",7/5/2021,8.28,",,W",0,"T,,W,2400",0,",,W",0,",,W",83,"H,,S",90,",,W",77,",,W",170,",,W",110,",,W",17,",,W",25.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/6/2021,4.47,",,W",0.01,",,W,2400",0,",,W",0,",,W",82,"H,,S",92,",,W",75,",,W",120,",,W",130,",,W",23.9,",,W",34,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/7/2021,4.7,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",94,",,W",75,",,W",140,",,W",140,",,W",14.1,",,W",19,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/8/2021,6.71,",,W",0,",,W,2400",0,",,W",0,",,W",86,"H,,S",94,",,W",79,",,W",160,",,W",180,",,W",18.1,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/9/2021,9.62,",,W",0,"T,,W,2400",0,",,W",0,",,W",81,"H,,S",86,",,W",76,",,W",150,",,W",150,",,W",23.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/10/2021,10.51,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",93,",,W",75,",,W",210,",,W",230,",,W",18.1,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/11/2021,7.61,",,W",0.51,",,W,2400",0,",,W",0,",,W",83,"H,,S",93,",,W",70,",,W",320,",,W",330,",,W",32,",,W",45,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/12/2021,5.14,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",89,",,W",75,",,W",160,",,W",180,",,W",19.9,",,W",29.1,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/13/2021,8.28,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",94,",,W",74,",,W",160,",,W",160,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/14/2021,9.17,",,W",0.02,",,W,2400",0,",,W",0,",,W",83,"H,,S",92,",,W",74,",,W",160,",,W",170,",,W",25.9,",,W",42.1,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/15/2021,9.62,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",93,",,W",75,",,W",160,",,W",170,",,W",18.1,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/16/2021,9.62,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",92,",,W",77,",,W",180,",,W",180,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/17/2021,9.84,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",92,",,W",78,",,W",150,",,W",160,",,W",16.1,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/18/2021,5.82,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",95,",,W",80,",,W",270,",,W",240,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/19/2021,4.92,",,W",0.39,",,W,2400",0,",,W",0,",,W",83,"H,,S",86,",,W",76,",,W",330,",,W",10,",,W",17,",,W",28,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",7/20/2021,5.59,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",90,",,W",73,",,W",10,",,W",200,",,W",15,",,W",28,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/21/2021,5.14,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",92,",,W",75,",,W",90,",,W",60,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/22/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",94,",,W",76,",,W",160,",,W",160,",,W",14.1,",,W",21,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",7/23/2021,9.62,",,W",0,",,W,2400",0,",,W",0,",,W",86,"H,,S",95,",,W",77,",,W",230,",,W",210,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/24/2021,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",98,",,W",79,",,W",160,",,W",140,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/25/2021,7.61,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",99,",,W",80,",,W",160,",,W",160,",,W",15,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/26/2021,6.26,",,W",0,",,W,2400",0,",,W",0,",,W",90,"H,,S",101,",,W",80,",,W",130,",,W",130,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/27/2021,6.26,",,W",0,",,W,2400",0,",,W",0,",,W",92,"H,,S",101,",,W",84,",,W",80,",,W",80,",,W",18.1,",,W",28,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/28/2021,5.82,",,W",0,",,W,2400",0,",,W",0,",,W",89,"H,,S",99,",,W",81,",,W",120,",,W",110,",,W",18.1,",,W",23.9,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/29/2021,3.58,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",99,",,W",79,",,W",110,",,W",80,",,W",13,",,W",18.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/30/2021,5.37,",,W",0,",,W,2400",0,",,W",0,",,W",90,"H,,S",100,",,W",81,",,W",110,",,W",160,",,W",14.1,",,W",18.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",7/31/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",91,"H,,S",100,",,W",82,",,W",130,",,W",130,",,W",16.1,",,W",21,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/1/2021,6.49,",,W",0.15,",,W,2400",0,",,W",0,",,W",88,"H,,S",99,",,W",77,",,W",10,",,W",20,",,W",23,",,W",30,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/2/2021,5.37,",,W",0.95,",,W,2400",0,",,W",0,",,W",79,"H,,S",88,",,W",75,",,W",320,",,W",30,",,W",17,",,W",29.1,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",8/3/2021,4.47,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",92,",,W",73,",,W",100,",,W",,,12.1,",,W",,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/4/2021,6.49,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",90,",,W",76,",,W",120,",,W",140,",,W",13,",,W",17,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/5/2021,8.28,",,W",0,"T,,W,2400",0,",,W",0,",,W",83,"H,,S",91,",,W",76,",,W",150,",,W",160,",,W",15,",,W",21.9,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",8/6/2021,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",93,",,W",76,",,W",130,",,W",160,",,W",18.1,",,W",27.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/7/2021,10.51,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",94,",,W",75,",,W",150,",,W",140,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/8/2021,13.2,",,W",0,",,W,2400",0,",,W",0,",,W",86,"H,,S",95,",,W",79,",,W",160,",,W",190,",,W",23,",,W",36,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/9/2021,13.2,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",97,",,W",79,",,W",180,",,W",170,",,W",21,",,W",35.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/10/2021,11.63,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",96,",,W",78,",,W",150,",,W",140,",,W",21.9,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/11/2021,11.41,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",97,",,W",78,",,W",160,",,W",150,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/12/2021,9.4,",,W",0,",,W,2400",0,",,W",0,",,W",89,"H,,S",98,",,W",80,",,W",140,",,W",140,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/13/2021,6.93,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",96,",,W",79,",,W",170,",,W",190,",,W",14.1,",,W",19,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/14/2021,4.7,",,W",1.91,",,W,2400",0,",,W",0,",,W",84,"H,,S",91,",,W",72,",,W",320,",,W",320,",,W",36.9,",,W",48.1,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/15/2021,3.58,",,W",0,"T,,W,2400",0,",,W",0,",,W",81,"H,,S",88,",,W",76,",,W",120,",,W",110,",,W",10.1,",,W",15,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/16/2021,4.92,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",94,",,W",75,",,W",70,",,W",40,",,W",15,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/17/2021,7.83,",,W",0.71,",,W,2400",0,",,W",0,",,W",81,"H,,S",90,",,W",73,",,W",320,",,W",310,",,W",25.1,",,W",34,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/18/2021,7.61,",,W",0.25,",,W,2400",0,",,W",0,",,W",75,"H,,S",82,",,W",73,",,W",140,",,W",130,",,W",18.1,",,W",28,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/19/2021,10.07,",,W",0.09,",,W,2400",0,",,W",0,",,W",82,"H,,S",94,",,W",75,",,W",150,",,W",150,",,W",18.1,",,W",27.1,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/20/2021,11.18,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",95,",,W",78,",,W",180,",,W",210,",,W",18.1,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/21/2021,9.17,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",96,",,W",79,",,W",220,",,W",230,",,W",15,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/22/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",97,",,W",79,",,W",160,",,W",170,",,W",15,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/23/2021,8.28,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",97,",,W",79,",,W",140,",,W",130,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/24/2021,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",96,",,W",78,",,W",150,",,W",150,",,W",17,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/25/2021,5.14,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",97,",,W",79,",,W",100,",,W",100,",,W",13,",,W",17,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/26/2021,5.37,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",96,",,W",79,",,W",120,",,W",110,",,W",13,",,W",19.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/27/2021,8.95,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",93,",,W",77,",,W",120,",,W",150,",,W",16.1,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/28/2021,6.71,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",92,",,W",77,",,W",120,",,W",120,",,W",19.9,",,W",27.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/29/2021,5.14,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",91,",,W",77,",,W",140,",,W",110,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/30/2021,3.36,",,W",0,",,W,2400",0,",,W",0,",,W",86,"H,,S",97,",,W",77,",,W",40,",,W",50,",,W",12.1,",,W",28,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",8/31/2021,4.25,",,W",0,",,W,2400",0,",,W",0,",,W",89,"H,,S",99,",,W",81,",,W",150,",,W",170,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/1/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",90,"H,,S",98,",,W",81,",,W",140,",,W",130,",,W",14.1,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/2/2021,7.83,",,W",0,",,W,2400",0,",,W",0,",,W",89,"H,,S",97,",,W",80,",,W",130,",,W",110,",,W",16.1,",,W",23,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/3/2021,8.72,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",96,",,W",79,",,W",130,",,W",150,",,W",15,",,W",25.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/4/2021,7.61,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",98,",,W",78,",,W",150,",,W",140,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/5/2021,6.49,",,W",0,"T,,W,2400",0,",,W",0,",,W",87,"H,,S",94,",,W",81,",,W",320,",,W",20,",,W",18.1,",,W",32,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/6/2021,5.82,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",96,",,W",77,",,W",80,",,W",70,",,W",13,",,W",27.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/7/2021,5.14,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",96,",,W",72,",,W",150,",,W",170,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/8/2021,4.47,",,W",0.22,",,W,2400",0,",,W",0,",,W",83,"H,,S",94,",,W",70,",,W",20,",,W",30,",,W",23,",,W",36.9,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/9/2021,6.49,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",93,",,W",69,",,W",100,",,W",120,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/10/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",93,",,W",69,",,W",150,",,W",180,",,W",14.1,",,W",21,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/11/2021,7.38,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",92,",,W",72,",,W",130,",,W",140,",,W",15,",,W",21,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/12/2021,6.04,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",91,",,W",69,",,W",140,",,W",160,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/13/2021,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",90,",,W",75,",,W",160,",,W",160,",,W",17,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/14/2021,6.93,",,W",0.06,",,W,2400",0,",,W",0,",,W",79,"H,,S",85,",,W",71,",,W",110,",,W",100,",,W",21.9,",,W",33.1,",,W",1,",,W",,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/15/2021,6.26,",,W",0,",,W,2400",0,",,W",0,",,W",78,"H,,S",90,",,W",69,",,W",70,",,W",350,",,W",14.1,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/16/2021,5.37,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",91,",,W",73,",,W",100,",,W",50,",,W",12.1,",,W",19,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/17/2021,2.68,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",93,",,W",73,",,W",60,",,W",80,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/18/2021,4.92,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",97,",,W",73,",,W",20,",,W",240,",,W",15,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/19/2021,4.47,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",95,",,W",74,",,W",130,",,W",140,",,W",15,",,W",21,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/20/2021,9.62,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",102,",,W",76,",,W",160,",,W",150,",,W",17,",,W",27.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/21/2021,12.08,",,W",0,"T,,W,2400",0,",,W",0,",,W",85,"H,,S",89,",,W",70,",,W",350,",,W",350,",,W",23,",,W",36,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/22/2021,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",73,"H,,S",84,",,W",59,",,W",340,",,W",30,",,W",18.1,",,W",31.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/23/2021,3.8,",,W",0,",,W,2400",0,",,W",0,",,W",72,"H,,S",86,",,W",57,",,W",100,",,W",130,",,W",10.1,",,W",15,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/24/2021,4.25,",,W",0,",,W,2400",0,",,W",0,",,W",74,"H,,S",88,",,W",59,",,W",150,",,W",140,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/25/2021,3.8,",,W",0,",,W,2400",0,",,W",0,",,W",78,"H,,S",92,",,W",63,",,W",160,",,W",80,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/26/2021,6.71,",,W",0,",,W,2400",0,",,W",0,",,W",80,"H,,S",92,",,W",66,",,W",170,",,W",170,",,W",16.1,",,W",27.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",9/27/2021,6.93,",,W",0,",,W,2400",0,",,W",0,",,W",80,"H,,S",90,",,W",67,",,W",160,",,W",180,",,W",15,",,W",19,",,W",,,,,,,,,,,,,,
